id,text,expert label
na_1322,It would be cool if there were some way to receive notifications of new posts in the Mac OS X (and iOS) notification center.,1
na_1325,"Please, make update!""",1
na_1337,"I believe HTC Blinkfeed is getting a lot of users as well, and it'll be nice if you guys can reach out to HTC to get your APIs working with their Blinkfeed :) ",1
na_1339,"Can you create a connection between Google Alerts and Feedly, so that when I update a feed in Google Alerts, the change will be picked up by Feedly.",1
na_1340,I would like to have the possibility to link Readability to Feedly.,1
na_1341,Create Kippt integration to allow sharing to Kippt.com,1
na_1345,But IE9 would be nice to support.,1
na_1348,"Better than that would be an option to catch the article text and send it completely (not just the resume from rss, as some sites do), somewhat like the instapaper does.",1
na_1349,Create a separate registration/login system independent of a Google account.,1
na_1353, Allow a new version of NewsRob to use the feedly backend API.,1
na_1354,Promote Feedly by having that version of NewsRob being re- branded with Feedly logo.,1
na_1361,"It would be great if feedly would provide the current count of unread articles to TeslaUnread, which would show that number in the corner of the app icon on Nova Launcher.",1
na_1362,Maybe you need to contact TeslaCoil Software for information on how to implement that.,1
na_1363,"As an alternative to that, you could also create a 1x1 widget mimicking the app icon with unread counter.",1
na_1366,I suggest do it like it is done in the Google Reader Watcher (http://ajnasz.hu/google-reader-watcher).,1
na_1370,"Create a webapp for Ubuntu, so Feedly can be integrated into the messaging menu, show notification bubbles or indicate the number of unread feeds on the launcher.	",1
na_1372,Please enhance the new back up function (http://blog.feedly.com/2014/07/14/dropbox-vault/) and enable OneDrive as well!,1
na_1375,I just got the new chromecast - and one of my first thoughts was that it would be cool to send movies from my feeds straight to the TV.,1
na_1376,I know I can watch them via mirroring on the computer - but something more native would be appreciated.,1
na_1377,"Integrate Facebook, Twitter, YouTube and other social accounts into Feedly so I can read the timeline, posts and other in Feedly.	",1
na_1379,New videos from users you subscribed to on Youtube can be a whole feed (like migrate the entire Home Page of your Youtube account and put it as a feed here).,1
na_1380,"And Twitter tweets from your followers can be another feed.""",1
na_1381,The OPML export feature should include tagging data.,1
na_1382,I would like to be able to switch to another service without losing all of the tags I use to organize my source library.,1
na_1384,It would be nice to sync any feeds from that store to Feedly.,1
na_1385,It would eliminate the need for an add-on to IE as people can use the native button to have their feeds pulled into Feedly.,1
na_1386,It would be great if there was a Feedly plug-in for the Mozilla Thunderbird email client.,1
na_1390,"With the fazing out of Google Reader, it would be great if Feedly could take its place in my third tab.""",1
na_1396,"Could you install something like that under the sharing options?""",1
na_1397,Have the app available in the for Lion OSX in the app store.,1
na_1401,It would be nice to open articles in the browser we actually use - like Mercury in my case.,1
na_1405,"Perhaps a similar situation could be made with feedly.""",1
na_1409,"It would be awesome to have a 1-click option to add any YouTube video in any post directly to my YouTube """"Watch Later"""" playlist.",1
